HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Deck_Num,Deck_Side,Group,GroupSize
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,F,860.0,S,4580,1
Europa,False,TRAPPIST-1e,33.0,False,0.0,4592.0,0.0,209.0,954.0,True,B,181.0,S,4581,1
Europa,False,55 Cancri e,37.0,False,0.0,2337.0,0.0,204.0,76.0,True,B,181.0,S,4581,2
Europa,False,55 Cancri e,32.0,False,0.0,154.0,0.0,5492.0,1924.0,False,B,182.0,S,4585,1
Mars,False,55 Cancri e,31.0,False,22.0,0.0,0.0,1.0,524.0,False,F,943.0,P,4586,1
Europa,False,TRAPPIST-1e,28.82793046746535,False,0.0,4020.0,0.0,1635.0,4899.0,False,A,42.0,P,4587,1
Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,E,287.0,P,4591,1
Mars,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,F,862.0,S,4592,1
Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,F,862.0,S,4592,2
Mars,True,Unknown,29.0,False,0.0,0.0,0.0,0.0,0.0,True,F,862.0,S,4592,3
Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,F,862.0,S,4592,4
Earth,False,TRAPPIST-1e,30.0,False,1.0,797.0,0.0,10.0,0.0,True,G,750.0,S,4593,1
Europa,False,TRAPPIST-1e,64.0,False,77.0,2424.0,0.0,3001.0,127.0,False,C,144.0,P,4594,1
Europa,False,TRAPPIST-1e,31.0,False,0.0,6670.0,217.0,625.0,20336.0,False,C,144.0,P,4594,2
Europa,False,TRAPPIST-1e,27.0,False,267.0,2802.0,0.0,54.0,77.0,True,C,144.0,P,4594,3
Europa,False,TRAPPIST-1e,28.82793046746535,False,0.0,4516.0,0.0,6167.0,5308.0,False,C,144.0,P,4594,4
Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,C,145.0,P,4595,1
Unknown,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,751.0,S,4596,1
Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,G,748.0,P,4597,1
Earth,False,55 Cancri e,36.0,False,0.0,0.0,0.0,725.0,2.0,False,F,945.0,P,4602,1
Europa,False,55 Cancri e,26.0,False,0.0,3593.0,47.0,19.0,229.0,True,C,171.0,S,4603,1
Europa,False,TRAPPIST-1e,36.0,False,1.0,5234.0,343.0,277.0,12682.0,False,C,171.0,S,4603,2
Earth,False,TRAPPIST-1e,37.0,False,374.0,1327.0,10.0,81.0,0.0,False,G,753.0,S,4604,1
Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,774.0,0.0,False,G,750.0,P,4605,1
Europa,False,TRAPPIST-1e,22.0,False,165.0,36.0,0.0,3044.0,556.0,False,C,172.0,S,4606,1
Europa,False,55 Cancri e,24.0,False,25.0,3291.0,0.0,6075.0,179.0,False,C,172.0,S,4606,2
Earth,False,PSO J318.5-22,23.0,False,0.0,138.0,4.0,412.0,220.0,False,G,751.0,P,4607,1
Earth,False,55 Cancri e,31.0,False,2.0,20.0,1.0,1026.0,2.0,True,F,864.0,S,4608,1
Europa,False,TRAPPIST-1e,37.0,False,1.0,477.0,0.0,0.0,7087.0,False,C,173.0,S,4609,1
Earth,False,TRAPPIST-1e,28.0,False,5.0,0.0,0.0,1014.0,0.0,False,G,752.0,P,4610,1
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,754.0,S,4611,1
Earth,False,55 Cancri e,14.0,False,0.0,166.0,603.0,1.0,0.0,True,G,755.0,S,4612,1
Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,B,152.0,P,4613,1
Mars,False,TRAPPIST-1e,42.0,False,36.0,0.0,2554.0,0.0,9.0,True,F,865.0,S,4615,1
Earth,False,TRAPPIST-1e,53.0,False,19.0,81.0,85.0,768.0,489.0,False,F,866.0,S,4617,1
Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,False,G,757.0,S,4620,1
Mars,False,TRAPPIST-1e,28.0,False,0.0,79.0,2003.0,0.0,0.0,True,E,289.0,P,4621,1
Earth,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,G,753.0,P,4622,1
Europa,False,PSO J318.5-22,34.0,True,0.0,0.0,21.0,7.0,16.0,True,C,146.0,P,4623,1
Mars,False,TRAPPIST-1e,58.0,False,1246.0,0.0,66.0,36.0,0.0,False,F,868.0,S,4624,1
Europa,False,TRAPPIST-1e,31.0,False,0.0,2520.0,1.0,1.0,0.0,True,B,183.0,S,4625,1
Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,B,183.0,S,4625,2
Europa,False,TRAPPIST-1e,52.0,False,0.0,3275.0,111.0,51.0,18.0,True,F,82.0,S,4625,3
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,B,183.0,S,4625,4
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,B,183.0,S,4625,5
Unknown,False,TRAPPIST-1e,27.0,False,0.0,453.0,137.0,1331.0,1660.0,False,B,183.0,S,4625,6
Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,B,183.0,S,4625,7
Europa,False,TRAPPIST-1e,45.0,False,0.0,7484.0,465.0,14.0,610.0,True,C,175.0,S,4628,1
Earth,False,PSO J318.5-22,28.0,False,0.0,18.0,0.0,0.0,674.0,True,F,870.0,S,4630,1
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,C,147.0,P,4631,1
Europa,True,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,C,176.0,S,4632,1
Europa,True,TRAPPIST-1e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,C,176.0,S,4632,2
Europa,False,55 Cancri e,26.0,False,0.0,431.0,28.0,10941.0,26.0,False,C,176.0,S,4632,3
Europa,False,TRAPPIST-1e,52.0,False,2.0,364.0,0.0,2144.0,1804.0,False,C,176.0,S,4632,4
Europa,False,Unknown,36.0,False,0.0,551.0,0.0,5270.0,22.0,False,C,176.0,S,4632,5
Earth,False,PSO J318.5-22,41.0,False,454.0,297.0,0.0,2.0,0.0,False,G,754.0,P,4633,1
Earth,False,TRAPPIST-1e,14.0,False,514.0,0.0,392.0,0.0,0.0,False,E,299.0,S,4634,1
Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G,755.0,P,4635,1
Mars,False,TRAPPIST-1e,24.0,False,672.0,0.0,501.0,0.0,0.0,False,F,82.0,S,4637,1
Europa,False,TRAPPIST-1e,62.0,True,0.0,1633.0,0.0,1742.0,0.0,True,B,153.0,P,4638,1
Earth,False,55 Cancri e,26.0,False,595.0,84.0,0.0,0.0,131.0,True,G,760.0,S,4640,1
Earth,False,TRAPPIST-1e,45.0,False,65.0,63.0,3.0,713.0,27.0,False,F,871.0,S,4641,1
Europa,False,TRAPPIST-1e,41.0,False,0.0,412.0,0.0,4030.0,0.0,False,C,178.0,S,4642,1
Earth,False,TRAPPIST-1e,36.0,False,0.0,724.0,0.0,0.0,0.0,True,F,947.0,P,4643,1
Earth,False,55 Cancri e,13.0,False,8.0,1385.0,1445.0,250.0,8.0,True,F,872.0,S,4644,1
Europa,False,TRAPPIST-1e,48.0,False,0.0,9633.0,0.0,1.0,2.0,True,B,184.0,S,4645,1
Europa,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True,B,184.0,S,4645,2
Earth,False,PSO J318.5-22,22.0,False,141.0,16.0,0.0,177.0,336.0,True,F,873.0,S,4646,1
Unknown,False,TRAPPIST-1e,39.0,False,290.0,0.0,84.0,266.0,0.0,True,F,874.0,S,4648,1
Earth,False,TRAPPIST-1e,45.0,False,1399.0,226.0,0.0,0.0,0.0,False,E,290.0,P,4649,1
Earth,False,TRAPPIST-1e,42.0,False,84.0,323.0,0.0,1251.0,120.0,False,G,762.0,S,4650,1
Europa,False,TRAPPIST-1e,33.0,False,0.0,7039.0,0.0,902.0,405.0,True,C,179.0,S,4651,1
Earth,False,TRAPPIST-1e,27.0,False,0.0,89.0,874.0,34.0,0.0,True,F,82.0,S,4652,1
Earth,False,Unknown,47.0,False,0.0,370.0,0.0,380.0,38.0,False,E,302.0,S,4653,1
Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,E,291.0,P,4654,1
Europa,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,B,154.0,P,4655,1
Unknown,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,B,154.0,P,4655,2
Earth,False,TRAPPIST-1e,23.0,False,0.0,1125.0,0.0,0.0,993.0,False,F,875.0,S,4656,1
Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,G,763.0,S,4656,2
Earth,False,TRAPPIST-1e,17.0,False,372.0,0.0,477.0,0.0,0.0,False,G,756.0,P,4657,1
Europa,False,TRAPPIST-1e,26.0,False,0.0,823.0,0.0,1821.0,1508.0,False,D,147.0,S,4658,1
Europa,False,TRAPPIST-1e,38.0,False,0.0,93.0,0.0,0.0,7303.0,False,D,147.0,S,4658,2
Earth,False,TRAPPIST-1e,24.0,False,703.0,0.0,0.0,0.0,0.0,False,F,876.0,S,4659,1
Earth,False,Unknown,30.0,False,77.0,2325.0,5.0,117.0,1.0,True,F,948.0,P,4661,1
Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,G,757.0,P,4661,2
Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,757.0,P,4661,3
Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,G,757.0,P,4661,4
Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,3.0,3434.0,0.0,False,F,948.0,P,4661,5
Earth,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,False,G,757.0,P,4661,6
Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,G,757.0,P,4661,7
Europa,False,TRAPPIST-1e,32.0,False,45.0,985.0,0.0,0.0,6803.0,False,C,148.0,P,4662,1
Europa,True,Unknown,53.0,False,0.0,0.0,0.0,0.0,0.0,True,C,148.0,P,4662,2
Europa,False,TRAPPIST-1e,46.0,False,0.0,3856.0,0.0,1.0,312.0,True,F,82.0,S,4662,3
Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S,4663,1
Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S,4663,2
Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S,4663,3
Earth,False,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S,4663,4
Earth,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S,4663,5
Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S,4663,6
Earth,False,TRAPPIST-1e,38.0,False,182.0,776.0,3.0,33.0,0.0,False,E,303.0,S,4664,1
Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,False,G,758.0,P,4665,1
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,F,82.0,S,4667,1
Europa,True,55 Cancri e,64.0,False,0.0,0.0,0.0,0.0,0.0,True,C,180.0,S,4668,1
Europa,True,55 Cancri e,27.0,True,0.0,0.0,0.0,0.0,0.0,True,C,180.0,S,4668,2
Earth,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,False,G,759.0,P,4672,1
Earth,False,Unknown,19.0,False,35.0,2.0,481.0,121.0,0.0,False,F,950.0,P,4673,1
Earth,False,TRAPPIST-1e,42.0,False,0.0,0.0,1677.0,65.0,62.0,True,G,760.0,P,4676,1
Europa,False,55 Cancri e,30.0,False,0.0,4066.0,0.0,544.0,1272.0,False,C,150.0,P,4677,1
Earth,False,TRAPPIST-1e,38.0,False,183.0,203.0,0.0,110.0,374.0,False,F,951.0,P,4678,1
Europa,False,TRAPPIST-1e,63.0,False,0.0,4579.0,1.0,1006.0,2084.0,True,C,181.0,S,4679,1
Mars,False,TRAPPIST-1e,17.0,False,0.0,0.0,38.0,0.0,2.0,False,D,155.0,P,4680,1
Mars,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,F,952.0,P,4680,2
Mars,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,952.0,P,4680,3
Mars,False,TRAPPIST-1e,37.0,False,1144.0,4.0,34.0,0.0,0.0,False,D,155.0,P,4680,4
Mars,False,TRAPPIST-1e,50.0,False,225.0,0.0,796.0,107.0,0.0,True,F,878.0,S,4684,1
Earth,False,TRAPPIST-1e,38.0,False,0.0,172.0,615.0,0.0,0.0,True,G,768.0,S,4686,1
Europa,False,TRAPPIST-1e,28.0,True,0.0,3119.0,0.0,1404.0,366.0,True,C,182.0,S,4689,1
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,B,156.0,P,4690,1
Europa,False,TRAPPIST-1e,27.0,False,14327.0,1487.0,0.0,1.0,0.0,False,F,82.0,S,4690,2
Earth,False,TRAPPIST-1e,15.0,False,0.0,7.0,0.0,749.0,0.0,False,G,769.0,S,4691,1
Europa,False,TRAPPIST-1e,29.0,True,0.0,920.0,0.0,2052.0,3687.0,False,B,186.0,S,4693,1
Europa,True,55 Cancri e,65.0,False,0.0,0.0,0.0,0.0,0.0,True,B,186.0,S,4693,2
Earth,False,55 Cancri e,27.0,False,0.0,630.0,0.0,71.0,0.0,True,F,881.0,S,4694,1
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,882.0,S,4695,1
Mars,False,TRAPPIST-1e,21.0,False,3148.0,0.0,1.0,0.0,0.0,False,F,882.0,S,4695,2
Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,882.0,S,4695,3
Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,F,883.0,S,4696,1
Earth,False,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,False,F,955.0,P,4699,1
Europa,False,55 Cancri e,30.0,False,818.0,44.0,2.0,2956.0,2311.0,False,D,156.0,P,4704,1
Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,False,G,762.0,P,4706,1
Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,G,762.0,P,4706,2
Mars,False,TRAPPIST-1e,26.0,False,0.0,25.0,13.0,11.0,998.0,False,E,304.0,S,4708,1
Earth,False,55 Cancri e,38.0,False,2614.0,0.0,103.0,0.0,0.0,False,F,957.0,P,4709,1
Mars,False,TRAPPIST-1e,22.0,False,130.0,15.0,2454.0,0.0,0.0,True,F,958.0,P,4710,1
Mars,False,TRAPPIST-1e,28.82793046746535,False,179.0,0.0,1805.0,131.0,0.0,False,E,293.0,P,4710,2
Mars,False,TRAPPIST-1e,65.0,False,1420.0,0.0,84.0,0.0,0.0,False,F,959.0,P,4711,1
Earth,True,PSO J318.5-22,61.0,False,0.0,0.0,0.0,0.0,0.0,True,G,764.0,P,4712,1
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,111.0,39.0,1094.0,False,F,885.0,S,4713,1
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,G,765.0,P,4714,1
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,G,766.0,P,4717,1
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,E,305.0,S,4719,1
Earth,False,TRAPPIST-1e,21.0,False,0.0,681.0,51.0,131.0,1.0,True,F,887.0,S,4720,1
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,771.0,S,4721,1
Earth,False,55 Cancri e,17.0,False,0.0,262.0,0.0,0.0,502.0,True,F,888.0,S,4723,1
Earth,False,PSO J318.5-22,24.0,False,154.0,7.0,241.0,213.0,453.0,False,F,888.0,S,4723,2
Earth,False,55 Cancri e,27.0,False,866.0,0.0,0.0,0.0,23.0,False,G,767.0,P,4725,1
Europa,False,TRAPPIST-1e,26.0,False,0.0,1910.0,0.0,1777.0,0.0,True,C,187.0,S,4726,1
Europa,False,55 Cancri e,26.0,False,0.0,3452.0,0.0,4.0,1960.0,True,C,187.0,S,4726,2
Europa,False,TRAPPIST-1e,20.0,False,0.0,3.0,0.0,1271.0,2630.0,True,C,187.0,S,4726,3
Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,C,187.0,S,4726,4
Europa,False,TRAPPIST-1e,37.0,False,8.0,21.0,0.0,56.0,2167.0,True,C,187.0,S,4726,5
Mars,False,TRAPPIST-1e,23.0,False,706.0,0.0,0.0,0.0,583.0,False,F,889.0,S,4728,1
Mars,True,Unknown,49.0,False,0.0,0.0,0.0,0.0,0.0,True,F,889.0,S,4728,2
Europa,False,Unknown,50.0,False,0.0,1338.0,0.0,40.0,6178.0,False,B,158.0,P,4730,1
Europa,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,C,151.0,P,4732,1
Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,C,151.0,P,4732,2
Europa,False,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,C,151.0,P,4732,3
Earth,False,TRAPPIST-1e,20.0,False,962.0,0.0,4581.0,105.0,0.0,True,E,294.0,P,4733,1
Mars,False,TRAPPIST-1e,30.0,False,531.0,807.0,35.0,200.0,0.0,False,F,893.0,S,4738,1
Mars,False,TRAPPIST-1e,29.0,False,574.0,0.0,4940.0,1831.0,2.0,False,F,893.0,S,4738,2
Earth,False,TRAPPIST-1e,22.0,False,37.0,3.0,0.0,305.0,581.0,True,G,773.0,S,4739,1
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,F,961.0,P,4741,1
Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,961.0,P,4741,2
Mars,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,F,961.0,P,4741,3
Europa,False,TRAPPIST-1e,38.0,False,0.0,4504.0,0.0,13.0,302.0,True,E,306.0,S,4743,1
Europa,False,TRAPPIST-1e,34.0,False,0.0,48.0,2067.0,3.0,6.0,True,C,152.0,P,4744,1
Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,C,152.0,P,4744,2
Earth,False,TRAPPIST-1e,28.82793046746535,False,282.0,8.0,337.0,0.0,0.0,False,G,775.0,S,4746,1
Mars,False,TRAPPIST-1e,53.0,False,204.0,142.0,380.0,38.0,1.0,False,D,149.0,S,4748,1
Europa,False,TRAPPIST-1e,28.0,False,0.0,395.0,118.0,14.0,1647.0,False,A,57.0,S,4750,1
Europa,False,TRAPPIST-1e,31.0,False,0.0,1382.0,0.0,1795.0,588.0,False,A,57.0,S,4750,2
Mars,False,PSO J318.5-22,56.0,False,233.0,0.0,1356.0,0.0,171.0,False,F,964.0,P,4752,1
Mars,False,TRAPPIST-1e,36.0,False,850.0,0.0,454.0,0.0,0.0,False,F,895.0,S,4753,1
Earth,False,55 Cancri e,30.0,False,25.0,245.0,198.0,2.0,321.0,False,E,307.0,S,4754,1
Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,F,965.0,P,4755,1
Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,C,188.0,S,4756,1
Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,C,188.0,S,4756,2
Earth,False,TRAPPIST-1e,24.0,False,185.0,0.0,476.0,1810.0,53.0,False,F,896.0,S,4757,1
Earth,False,TRAPPIST-1e,44.0,False,248.0,0.0,0.0,0.0,623.0,False,F,966.0,P,4758,1
Earth,False,TRAPPIST-1e,25.0,False,0.0,3.0,23.0,693.0,0.0,False,F,897.0,S,4759,1
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,F,968.0,P,4762,1
Mars,False,TRAPPIST-1e,29.0,False,298.0,0.0,888.0,5.0,0.0,True,F,969.0,P,4763,1
Earth,False,TRAPPIST-1e,22.0,False,0.0,669.0,121.0,0.0,56.0,True,E,308.0,S,4764,1
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,776.0,S,4769,1
Earth,False,55 Cancri e,22.0,False,0.0,509.0,2.0,8.0,74.0,True,F,900.0,S,4770,1
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,F,900.0,S,4770,2
Earth,False,55 Cancri e,22.0,False,256.0,0.0,0.0,0.0,373.0,False,F,971.0,P,4772,1
Earth,False,Unknown,52.0,False,935.0,779.0,0.0,0.0,0.0,True,G,777.0,S,4773,1
Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,972.0,P,4774,1
Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,F,972.0,P,4774,2
Mars,False,TRAPPIST-1e,34.0,False,2130.0,0.0,1.0,1.0,0.0,False,F,972.0,P,4774,3
Mars,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,F,972.0,P,4774,4
Earth,False,TRAPPIST-1e,22.0,False,123.0,1.0,660.0,0.0,0.0,True,G,778.0,S,4775,1
Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,G,779.0,S,4777,1
Europa,False,TRAPPIST-1e,31.0,False,588.0,1261.0,0.0,228.0,6.0,False,A,58.0,S,4778,1
Mars,False,TRAPPIST-1e,20.0,False,845.0,0.0,46.0,123.0,0.0,False,E,309.0,S,4780,1
Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,E,309.0,S,4780,2
Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,F,82.0,S,4782,1
Europa,False,TRAPPIST-1e,53.0,False,50.0,11552.0,0.0,2998.0,4334.0,False,C,189.0,S,4782,2
Europa,False,55 Cancri e,32.0,False,0.0,225.0,0.0,3873.0,240.0,False,C,189.0,S,4782,3
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,189.0,S,4782,4
Europa,False,55 Cancri e,48.0,False,0.0,342.0,929.0,10887.0,0.0,False,C,189.0,S,4782,5
Europa,False,TRAPPIST-1e,37.0,False,223.0,9495.0,0.0,1318.0,1866.0,True,A,43.0,P,4783,1
Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,F,903.0,S,4784,1
Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,B,159.0,P,4785,1
Europa,True,TRAPPIST-1e,46.0,True,0.0,0.0,0.0,0.0,0.0,True,B,160.0,P,4786,1
Earth,False,TRAPPIST-1e,19.0,False,2.0,0.0,0.0,9.0,754.0,False,G,780.0,S,4787,1
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,778.0,0.0,False,F,904.0,S,4788,1
Europa,False,Unknown,54.0,True,0.0,2853.0,0.0,0.0,1666.0,False,B,189.0,S,4790,1
Earth,False,TRAPPIST-1e,43.0,False,63.0,1339.0,9.0,253.0,42.0,True,G,781.0,S,4791,1
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,782.0,S,4792,1
Europa,False,55 Cancri e,36.0,False,13.0,1480.0,1.0,1439.0,1955.0,False,E,310.0,S,4793,1
Europa,False,TRAPPIST-1e,20.0,False,0.0,1131.0,3783.0,161.0,0.0,True,E,310.0,S,4793,2
Earth,False,TRAPPIST-1e,63.0,False,0.0,104.0,0.0,599.0,0.0,False,F,974.0,P,4794,1
Earth,False,TRAPPIST-1e,50.0,False,138.0,706.0,0.0,18.0,40.0,True,F,905.0,S,4795,1
Mars,False,TRAPPIST-1e,13.0,False,21.0,0.0,1564.0,0.0,1.0,True,F,82.0,S,4796,1
Mars,True,Unknown,43.0,False,0.0,0.0,0.0,0.0,0.0,True,E,311.0,S,4796,2
Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G,783.0,S,4797,1
Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,F,975.0,P,4798,1
Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,975.0,P,4798,2
Mars,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,F,975.0,P,4798,3
Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,False,G,773.0,P,4801,1
Earth,False,TRAPPIST-1e,55.0,False,1028.0,18.0,0.0,0.0,0.0,False,F,977.0,P,4803,1
Earth,False,TRAPPIST-1e,18.0,False,211.0,594.0,2.0,493.0,62.0,True,F,906.0,S,4804,1
Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,G,785.0,S,4804,2
Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,G,785.0,S,4804,3
Earth,False,TRAPPIST-1e,44.0,False,22.0,1.0,0.0,864.0,0.0,False,G,776.0,P,4807,1
Mars,False,TRAPPIST-1e,27.0,False,665.0,631.0,1.0,0.0,0.0,False,E,299.0,P,4808,1
Earth,False,PSO J318.5-22,20.0,False,30.0,4.0,0.0,321.0,451.0,False,F,82.0,S,4810,1
Europa,False,55 Cancri e,49.0,False,0.0,7762.0,2.0,0.0,98.0,True,C,190.0,S,4813,1
Earth,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,788.0,S,4814,1
Earth,False,55 Cancri e,21.0,False,564.0,9.0,0.0,0.0,30.0,True,F,907.0,S,4815,1
Mars,False,TRAPPIST-1e,26.0,False,17.0,0.0,746.0,394.0,0.0,False,F,979.0,P,4817,1
Mars,False,TRAPPIST-1e,65.0,False,588.0,196.0,272.0,0.0,0.0,True,D,150.0,S,4818,1
Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,F,980.0,P,4819,1
Mars,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,981.0,P,4822,1
Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,F,981.0,P,4822,2
Unknown,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,F,981.0,P,4822,3
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,981.0,P,4822,4
Earth,False,TRAPPIST-1e,21.0,False,526.0,0.0,0.0,258.0,0.0,False,G,777.0,P,4823,1
Earth,True,PSO J318.5-22,30.0,False,0.0,0.0,0.0,0.0,0.0,True,G,789.0,S,4827,1
